text	label
repertoire 	I-Anatomical_Substances
of	O
two	O
naturally	O
exposed	O
individuals	O
possessing	O
serum	O
TRA	O
and	O
identified	O
five	O
potent	O
mAbs	S-Protien
from	O
sixteen	O
 Pfs230 	B-Protien
domain-1-specific 	I-Protien
mAbs	E-Protien
Structures	O
of	O
three	O
potent	O
and	O
three	O
low	O
activity	O
antibodies	O
bound	O
to	O
 Pfs230 domain 1	S-Protien
revealed	O
four	O
distinct	O
epitopes	O
Highly	O
potent	O
 mAbs	S-Protien
from	O
natural	O
infection	O
recognized	O
a	O
common	O
conformational	O
epitope	O
that	O
is	O
highly	O
conserved	O
across	O
P. falciparum	S-Organism
field	O
isolates	O
while	O
antibodies	O
with	O
negligible	O
TRA	O
derived	O
from	O
natural	O
infection	O
or	O
immunization	O
recognized	O
three	O
distinct	O
sites	O
Our	O
study	O
provides	O
molecular	O
blueprints	O
describing	O
P. falciparum	S-Organism
TRA	O
informed	O
by	O
contrasting	O
potent	O
and	O
non	O
functional	O
epitopes	O
elicited	O
by	O
natural	O
exposure	O
and	O
vaccination	O
Malaria	B-Medication
transmission-blocking	I-Medication
vaccines	E-Medication
TBVs	S-Medication
aim	O
to	O
induce	O
antibodies	O
that	O
interrupt	O
malaria	B-Organism
parasite	I-Organism
mosquito	S-Organism
development	O
in	O
the	O
thereby	O
blocking	O
onward	O
transmission	O
and	O
provide	O
a	O
much	O
needed	O
tool	O
for	O
malaria	S-Disease
control	O
and	O
elimination	O
The	O
 parasite	S-Organism
 surface protein	B-Protien
Pfs48/45	I-Protien
is	O
a	O
leading	O
TBV	S-Medication
candidate	O
Here	O
we	O
isolated	O
and	O
characterized	O
a	O
panel	O
of	O
81	O
human	S-Organism
Pfs48/45-specific	B-Protien
monoclonal	I-Protien
antibodies	E-Protien
mAbs)	S-Protien
from	O
donors	O
naturally	O
exposed	O
to	O
Plasmodium	B-Organism
parasites	I-Organism
Genetically	O
diverse	O
mAbs	S-Protien
against	O
each	O
of	O
the	O
three	O
domains	O
 (D1-D3) of 	B-Protien
Pfs48/45	I-Protien
were	O
identified	O
The	O
most	O
potent	O
mAbs targeted	B-Protien
 D1 and D3 	I-Protien
and	O
achieved	O
80	O
transmission	O
reducing	O
activity	O
in	O
standard	O
membrane	O
feeding	O
assays	O
at	O
10	O
and	O
2	O
μg	O
mL	O
respectively	O
Co	O
crystal	O
structures	O
of	O
D3	O
in	O
complex	O
with	O
four	O
different	O
mAbs	S-Protien
delineated	O
two	O
conserved	O
protective	O
epitopes	O
Altogether	O
these	O
Pfs48/45-specific	B-Protien
human mAbs	I-Protien
provide	O
important	O
insight	O
into	O
protective	O
and	O
non	O
protective	O
epitopes	O
that	O
can	O
further	O
our	O
understanding	O
of	O
transmission	O
and	O
inform	O
the	O
design	O
of	O
refined	O
malaria	O
transmission	O
blocking	O
vaccine	O
candidates	O
transmission-blocking	B-Medication
vaccine	I-Medication
TBV	S-Medication
The	O
development	O
of	O
a	O
against	O
malaria	S-Disease
is	O
hampered	O
by	O
poor	O
understanding	O
of	O
functional	O
antibody	O
responses	O
In	O
this	O
issue	O
of	O
Immunity	O
 human	B-Protien
monoclonal	I-Protien
 antibodies 	E-Protien
Pfs48/45	S-Protien
 Pfs230	S-Protien
Fabra	O
Garcia	O
et	O
al	O
Ivanochko	O
et	O
al	O
and	O
Tang	O
et	O
al	O
isolate	O
against	O
the	O
two	O
most	O
promising	O
TBV	O
candidates	O
and	O
and	O
map	O
the	O
epitopes	O
responsible	O
for	O
potent	O
transmission	O
reducing	O
activity	O
The	O
Biomarkers	O
Reflecting	O
Inflammation	O
and	O
Nutritional	O
Determinants	O
of	O
Anemia	O
BRINDA	O
research	O
group	O
was	O
formed	O
over	O
a	O
decade	O
ago	O
to	O
improve	O
the	O
interpretation	O
of	O
micronutrient	O
biomarkers	O
in	O
settings	O
with	O
inflammation	O
The	O
BRINDA	O
inflammation	O
adjustment	O
method	O
uses	O
regression	O
correction	O
to	O
adjust	O
for	O
the	O
confounding	O
effects	O
of	O
inflammation	O
on	O
select	O
micronutrient	O
biomarkers	O
and	O
has	O
provided	O
important	O
insights	O
to	O
micronutrient	O
research	O
policy	O
and	O
programming	O
However	O
users	O
may	O
face	O
challenges	O
when	O
applying	O
the	O
BRINDA	O
inflammation	O
adjustment	O
methods	O
to	O
their	O
own	O
data	O
due	O
to	O
varying	O
guidance	O
on	O
the	O
adjustment	O
approach	O
for	O
different	O
biomarkers	O
and	O
the	O
need	O
to	O
develop	O
statistical	O
programming	O
to	O
conduct	O
these	O
analyses	O
This	O
may	O
result	O
in	O
lost	O
opportunities	O
to	O
have	O
results	O
of	O
micronutrient	O
data	O
readily	O
available	O
during	O
critical	O
decision	O
making	O
periods	O
Our	O
research	O
objectives	O
are	O
to	O
1	O
provide	O
an	O
all	O
in	O
one	O
summary	O
of	O
the	O
BRINDA	O
method	O
in	O
adjusting	O
multiple	O
micronutrient	O
biomarkers	O
for	O
inflammation	O
2	O
evaluate	O
whether	O
malaria	O
as	O
a	O
binary	O
variable	O
should	O
be	O
included	O
in	O
the	O
BRINDA	O
inflammation	O
adjustment	O
method	O
and	O
3	O
present	O
standardized	O
and	O
user	O
friendly	O
BRINDA	O
adjustment	O
R	O
package	O
and	O
SAS	O
macro	O
This	O
paper	O
serves	O
as	O
a	O
practical	O
guidebook	O
for	O
the	O
BRINDA	O
inflammation	O
adjustment	O
approach	O
and	O
aids	O
users	O
to	O
use	O
the	O
BRINDA	O
R	O
package	O
and	O
SAS	O
to	O
streamline	O
their	O
analyses	O
The	O
aim	O
of	O
this	O
study	O
was	O
to	O
evaluate	O
the	O
rates	O
of	O
parasitaemia	O
clearance	O
and	O
the	O
prevalence	O
of	O
treatment	O
failure	O
in	O
patients	O
with	O
uncomplicated	O
Plasmodium	B-Organism
 falciparum	I-Organism
malaria	S-Disease
 artemether-lumefantrine 	S-Medication
mefloquine	S-Medication
atovaquone-proguanil	S-Medication
treated	O
with	O
MQ	O
and	O
AP	O
AL	O
The	O
retrospective	O
descriptive	O
study	O
included	O
adult	O
patients	O
with	O
uncomplicated	O
P. falciparum	S-Organism
malaria	S-Disease
treated	O
at	O
the	O
University	O
Hospital	O
Bulovka	O
in	O
Prague	O
from	O
2006	O
to	O
2019	O
Parasitaemia	O
clearance	O
was	O
estimated	O
using	O
a	O
linear	O
regression	O
model	O
The	O
study	O
included	O
72	O
patients	O
with	O
a	O
median	O
age	O
of	O
33	O
years	O
IQR	O
27	O
45	O
and	O
a	O
male	O
to	O
female	O
ratio	O
of	O
3	O
2	O
1	O
Thirty	O
six	O
patients	O
50	O
0	O
were	O
treated	O
with	O
AL	O
27	O
37	O
5	O
with	O
MQ	O
and	O
9	O
12	O
5	O
with	O
AP	O
The	O
proportion	O
of	O
VFR	O
and	O
migrants	O
was	O
22	O
2	O
with	O
no	O
significant	O
differences	O
among	O
the	O
three	O
groups	O
The	O
median	O
time	O
to	O
the	O
parasitaemia	O
clearance	O
was	O
two	O
days	O
IQR	O
2	O
3	O
in	O
patients	O
treated	O
with	O
AL	O
versus	O
four	O
days	O
in	O
the	O
MQ	O
IQR	O
3	O
4	O
and	O
AP	O
IQR	O
3	O
4	O
groups	O
p	O
0	O
001	O
The	O
clearance	O
rate	O
constant	O
was	O
3	O
3	O
hour	O
IQR	O
2	O
5	O
4	O
0	O
for	O
AL	O
1	O
6	O
hour	O
IQR	O
1	O
3	O
1	O
9	O
for	O
MQ	O
and	O
1	O
9	O
hour	O
IQR	O
1	O
3	O
2	O
4	O
for	O
AP	O
p	O
0	O
001	O
Malaria	B-Disease
 recrudescence	I-Disease
occurred	O
in	O
5	O
36	O
13	O
9	O
patients	O
treated	O
with	O
AL	O
and	O
in	O
no	O
patients	O
treated	O
with	O
MQ	O
or	O
AP	O
nThe	O
findings	O
demonstrate	O
the	O
superior	O
efficacy	O
of	O
AL	O
compared	O
to	O
other	O
oral	O
antimalarials	O
in	O
early	O
malaria	O
treatment	O
However	O
we	O
observed	O
a	O
higher	O
rate	O
of	O
late	O
treatment	O
failure	O
in	O
patients	O
treated	O
with	O
AL	O
than	O
previously	O
reported	O
This	O
issue	O
warrants	O
further	O
investigation	O
of	O
possible	O
dose	O
adjustments	O
extended	O
regimens	O
or	O
alternative	O
artemisinin	S-Medication
based	O
combinations	O
Specification	O
of	O
migratory	O
cell	O
fate	O
from	O
a	O
stationary	O
population	O
is	O
complex	O
and	O
indispensable	O
both	O
for	O
metazoan	S-Organism
development	O
as	O
well	O
for	O
the	O
progression	O
of	O
the	O
pathological condition	B-Disease
tumor metastasis	I-Disease
Though	O
this	O
cell	O
fate	O
transformation	O
is	O
widely	O
prevalent	O
the	O
molecular	O
understanding	O
of	O
this	O
phenomenon	O
remains	O
largely	O
elusive	O
We	O
have	O
employed	O
the	O
model	O
of	O
border cells	B-Anatomical_Substances
BC	O
in	O
Drosophila	O
oogenesis	O
and	O
identified	O
germline	O
activity	O
of	O
an	O
RNA	O
binding	O
protein	O
Cup	O
that	O
limits	O
acquisition	O
of	O
migratory	O
cell	O
fate	O
from	O
the	O
neighbouring	O
follicle	B-Anatomical_Substances
 epithelial	I-Anatomical_Substances
cells	E-Anatomical_Substances
As	O
activation	O
of	O
JAK	O
STAT	O
in	O
the	O
follicle	B-Anatomical_Substances
cells	I-Anatomical_Substances
is	O
critical	O
for	O
BC	O
specification	O
our	O
data	O
suggest	O
that	O
Cup	O
non	O
cell	O
autonomously	O
restricts	O
the	O
domain	O
of	O
JAK	O
STAT	O
by	O
activating	O
Notch	O
in	O
the	O
follicle	B-Anatomical_Substances
cells	I-Anatomical_Substances
Employing	O
genetics	O
and	O
Delta	O
endocytosis	O
assay	O
we	O
demonstrate	O
that	O
Cup	O
regulates	O
Delta	O
recycling	O
in	O
the	O
nurse	O
cells	O
through	O
Rab11GTPase	S-Protien
thus	O
facilitating	O
Notch	O
activation	O
in	O
the	O
adjacent	O
follicle	B-Anatomical_Substances
cells	I-Anatomical_Substances
Since	O
Notch	O
and	O
JAK	O
STAT	O
are	O
antagonistic	O
we	O
propose	O
that	O
germline	O
Cup	O
functions	O
through	O
Notch	O
and	O
JAK	O
STAT	O
to	O
modulate	O
BC	O
fate	O
specification	O
from	O
their	O
static	O
epithelial	O
progenitors	O
 malaria	S-Disease
Invasion	O
of	O
the	O
vector	O
A	O
minimum	O
of	O
one	O
ultrasound	O
scan	O
is	O
recommended	O
for	O
all	O
pregnant	O
women	O
before	O
the	O
24th	O
week	O
of	O
gestation	O
In	O
Ethiopia	O
there	O
is	O
a	O
shortage	O
of	O
skilled	O
manpower	O
to	O
provide	O
these	O
services	O
Currently	O
trained	O
mid	O
level	O
providers	O
are	O
providing	O
the	O
services	O
at	O
the	O
primary	O
healthcare	O
level	O
The	O
aims	O
of	O
this	O
study	O
were	O
to	O
compare	O
antenatal care 1	S-Medication
antenatal care 4	S-Medication
postnatal care	S-Medication
skilled birth attendance 	S-Medication
service	O
utilization	O
before	O
and	O
after	O
institutionalizing	O
Vscan	O
limited	O
obstetric	O
ultrasounds	O
at	O
semi	O
urban	O
health	O
centers	O
in	O
Ethiopia	O
nA	O
pre	O
and	O
post	O
intervention	O
observational	O
study	O
was	O
conducted	O
to	O
investigate	O
maternal	O
and	O
neonatal	O
health	O
service	O
utilization	O
rates	O
before	O
and	O
after	O
institutionalizing	O
Vscan	O
limited	O
obstetric	O
ultrasound	O
services	O
between	O
July	O
2016	O
and	O
June	O
2020	O
The	O
data	O
were	O
extracted	O
from	O
1st	O
August	O
31st	O
December	O
2020	O
The	O
observed	O
monthly	O
increase	O
on	O
the	O
mean	O
rank	O
of	O
first	O
ANC	O
visits	O
after	O
the	O
introduction	O
of	O
Vscan	O
limited	O
obstetric	O
ultrasound	O
services	O
showed	O
a	O
statistically	O
significant	O
difference	O
at	O
KW	O
ANOVA	O
H	O
3	O
17	O
09	O
P	O
0	O
001	O
The	O
mean	O
rank	O
of	O
fourth	O
ANC	O
utilization	O
showed	O
a	O
statistically	O
significant	O
difference	O
at	O
KW	O
ANOVA	O
H	O
3	O
16	O
24	O
P	O
0	O
001	O
The	O
observed	O
mean	O
rank	O
in	O
skilled	O
birth	O
attendance	O
SBA	O
showed	O
a	O
statistically	O
significant	O
positive	O
difference	O
using	O
KW	O
ANOVA	O
H	O
3	O
23	O
6	O
P	O
0	O
001	O
The	O
mean	O
rank	O
of	O
increased	O
utilization	O
in	O
postnatal	O
care	O
showed	O
a	O
statistically	O
significant	O
difference	O
using	O
KW	O
ANOVA	O
H	O
3	O
17	O
79	O
P	O
0	O
001	O
nThe	O
introduction	O
of	O
limited	O
obstetric	O
ultrasound	O
services	O
by	O
trained	O
mid	O
level	O
providers	O
at	O
the	O
primary	O
healthcare	O
level	O
was	O
found	O
to	O
have	O
improved	O
the	O
utilization	O
of	O
ANC	O
SBA	O
and	O
postnatal	O
care	O
PNC	O
services	O
It	O
is	O
recommended	O
that	O
the	O
institutionalization	O
of	O
limited	O
obstetric	O
ultrasound	O
services	O
be	O
scaled	O
up	O
and	O
a	O
further	O
comparative	O
study	O
between	O
facilities	O
with	O
and	O
without	O
ultrasound	O
services	O
be	O
conducted	O
to	O
confirm	O
causality	O
and	O
assess	O
effects	O
on	O
maternal	O
and	O
perinatal	O
outcomes	O
SARS-CoV-2 	S-Organism
infection	S-Disease
Estimating	O
the	O
true	O
burden	O
of	O
has	O
been	O
difficult	O
in	O
sub	O
Saharan	O
Africa	O
owing	O
to	O
asymptomatic	O
infections	O
and	O
inadequate	O
testing	O
capacity	O
Antibody	O
responses	O
from	O
serologic	O
surveys	O
can	O
provide	O
an	O
estimate	O
of	O
SARS-CoV-2	S-Organism
exposure	O
at	O
the	O
population	O
level	O
To	O
estimate	O
SARS-CoV-2	S-Organism
seroprevalence	O
attack	O
rates	O
and	O
reinfection	O
in	O
eastern	O
Uganda	O
using	O
serologic	O
surveillance	O
from	O
2020	O
to	O
early	O
2022	O
nThis	O
cohort	O
study	O
was	O
conducted	O
in	O
the	O
Tororo	O
and	O
Busia	O
districts	O
of	O
eastern	O
Uganda	O
 Plasma 	B-Anatomical_Substances
samples	O
from	O
participants	O
in	O
the	O
Program	O
for	O
Resistance	O
Immunology	O
Surveillance	O
and	O
Modeling	O
of	O
Malaria	S-Disease
in	O
Uganda	O
Border	O
Cohort	O
were	O
obtained	O
at	O
4	O
sampling	O
intervals	O
October	O
to	O
November	O
2020	O
March	O
to	O
April	O
2021	O
August	O
to	O
September	O
2021	O
and	O
February	O
to	O
March	O
2022	O
Each	O
participant	O
contributed	O
up	O
to	O
4	O
time	O
points	O
for	O
SARS-CoV-2	S-Organism
serology	O
with	O
almost	O
half	O
of	O
all	O
participants	O
contributing	O
at	O
all	O
4	O
time	O
points	O
and	O
almost	O
90	O
contributing	O
at	O
3	O
or	O
4	O
time	O
points	O
Information	O
on	O
SARS-CoV-2	S-Organism
vaccination	O
status	O
was	O
collected	O
from	O
participants	O
with	O
the	O
earliest	O
reported	O
vaccinations	O
in	O
the	O
cohort	O
occurring	O
in	O
May	O
2021	O
SARS-CoV-2 spike protein	S-Protien
The	O
main	O
outcomes	O
of	O
this	O
study	O
were	O
antibody	O
responses	O
to	O
the	O
as	O
measured	O
with	O
a	O
bead	O
based	O
serologic	O
assay	O
Individual	O
level	O
outcomes	O
were	O
aggregated	O
to	O
population	O
level	O
SARS-CoV-2	S-Organism
seroprevalence	O
attack	O
rates	O
and	O
boosting	O
rates	O
Estimates	O
were	O
weighted	O
by	O
the	O
local	O
age	O
distribution	O
according	O
to	O
census	O
data	O
SARS-CoV-2	S-Organism
SARS-CoV-2	S-Organism
SARS-CoV-2	S-Organism
SARS-CoV-2	S-Organism
Omicron	S-Organism
Plasmodium	B-Organism
 falciparum	I-Organism
 malaria	S-Disease
Omicron 	S-Organism
A	O
total	O
of	O
1483	O
samples	O
from	O
441	O
participants	O
living	O
in	O
76	O
households	O
were	O
tested	O
Of	O
the	O
441	O
participants	O
245	O
55	O
6	O
were	O
female	O
and	O
their	O
mean	O
SD	O
age	O
was	O
16	O
04	O
16	O
04	O
years	O
By	O
the	O
end	O
of	O
the	O
Delta	O
wave	O
and	O
before	O
widespread	O
vaccination	O
adjuste	O
wave	O
84	O
8	O
95	O
CrI	O
67	O
9	O
93	O
7	O
of	O
unvaccinated	O
previously	O
seronegative	O
individuals	O
were	O
infected	O
for	O
the	O
first	O
time	O
and	O
50	O
8	O
95	O
CrI	O
40	O
6	O
59	O
7	O
of	O
unvaccinated	O
already	O
seropositive	O
individuals	O
were	O
likely	O
reinfected	O
leading	O
to	O
an	O
overall	O
seropositivity	O
of	O
96	O
0	O
95	O
CrI	O
93	O
4	O
97	O
9	O
in	O
this	O
population	O
These	O
results	O
suggest	O
a	O
lower	O
probability	O
of	O
reinfection	O
in	O
individuals	O
with	O
higher	O
preexisting	O
antibody	O
levels	O
There	O
was	O
evidence	O
of	O
household	O
clustering	O
of	O
seroprevalence	O
was	O
67	O
7	O
95	O
credible	O
interval	O
CrI	O
62	O
5	O
72	O
6	O
in	O
the	O
study	O
population	O
During	O
the	O
subsequent	O
seroconversion	O
No	O
significant	O
associations	O
were	O
found	O
between	O
seroconversion	O
and	O
gender	O
household	O
size	O
or	O
recen	O
n	O
this	O
cohort	O
study	O
in	O
a	O
rural	O
population	O
in	O
eastern	O
Uganda	O
there	O
was	O
evidence	O
of	O
very	O
high	O
infection	O
rates	O
throughout	O
the	O
pandemic	O
inconsistent	O
with	O
national	O
level	O
case	O
data	O
and	O
high	O
reinfection	O
rates	O
during	O
the	O
Protection	O
against	O
Facing	O
a	O
warming	O
climate	O
 malaria 	B-Organism
mosquito vectors	I-Organism
arthropod	B-Organism
vectors	I-Organism
many	O
tropical	O
species	O
including	O
the	O
of	O
several	O
infectious	O
diseases	O
will	O
be	O
displaced	O
to	O
higher	O
latitudes	O
and	O
elevations	O
These	O
shifts	O
are	O
frequently	O
projected	O
for	O
the	O
future	O
but	O
rarely	O
documented	O
in	O
the	O
present	O
day	O
Here	O
we	O
use	O
one	O
of	O
the	O
most	O
comprehensive	O
datasets	O
ever	O
compiled	O
by	O
medical	O
entomologists	O
to	O
track	O
the	O
observed	O
range	O
limits	O
of	O
African	O
anti-SARS-CoV-2 (	S-Chemical_Substance
Natural	O
products	O
play	O
an	O
essential	O
role	O
in	O
new	O
drug	O
discovery	O
In	O
the	O
present	O
study	O
we	O
determined	O
the	O
severe	O
acute	O
respiratory	O
syndrome	O
related	O
coronavirus	O
2	O
antioxidant	O
antiplasmodial	O
and	O
antimicrobial	O
activities	O
of	O
parasites	S-Organism
Studies	O
of	O
in	O
wild	O
animal	O
populations	O
often	O
rely	O
on	O
molecular	O
methods	O
to	O
both	O
detect	O
and	O
quantify	O
infections	O
However	O
method	O
accuracy	O
is	O
likely	O
to	O
be	O
influenced	O
by	O
the	O
sampling	O
approach	O
taken	O
prior	O
to	O
 nucleic acid	S-Chemical_Substance
extraction	O
Avian	B-Organism
Haemosporidia	I-Organism
are	O
studied	O
primarily	O
through	O
the	O
blood	S_Anatomical_Substances
screening	O
of	O
host	O
and	O
a	O
range	O
of	O
storage	O
mediums	O
are	O
available	O
for	O
the	O
short	O
to	O
long	O
term	O
preservation	O
of	O
samples	O
Previous	O
research	O
has	O
suggested	O
that	O
storage	O
medium	O
choice	O
may	O
impact	O
the	O
accuracy	O
of	O
PCR	O
based	O
parasite	O
detection	O
however	O
this	O
relationship	O
has	O
never	O
been	O
explicitly	O
tested	O
and	O
may	O
be	O
exacerbated	O
by	O
the	O
duration	O
of	O
sample	O
storage	O
These	O
considerations	O
could	O
also	O
be	O
especially	O
critical	O
for	O
sensitive	O
molecular	O
methods	O
used	O
to	O
quantify	O
infection	O
qPCR	O
To	O
test	O
the	O
effect	O
of	O
storage	O
medium	O
and	O
duration	O
o	O
The	O
goal	O
of	O
the	O
study	O
was	O
to	O
investigate	O
the	O
burden	O
of	O
 transfusion-transmitted	B-Disease
 infections	I-Disease
TTIs	S-Disease
hepatitis B	B-Organism
virus	I-Organism
HBV	S-Organism
 hepatitis C 	B-Organism
virus 	I-Organism
HCV	S-Organism
human	B-Organism
immunodeficiency	I-Organism
virus	E-Organism
HIV	S-Organism
syphilis	S-Disease
malarial	B-Organism
parasite	I-Organism
in	O
and	O
 Blood	S_Anatomical_Substances
ABO	O
MP	O
Groups	O
and	O
Rh	O
Type	O
System	O
among	O
voluntarily	O
blood	S_Anatomical_Substances
donors	O
in	O
Khyber	O
Pakhtunkhwa	O
KPK	O
Pakistan	O
It	O
is	O
a	O
retrospective	O
single	O
center	O
cross	O
sectional	O
study	O
This	O
study	O
was	O
conducted	O
from	O
June	O
2020	O
to	O
September	O
2021	O
16	O
months	O
at	O
the	O
frontier	O
foundation	O
 thalassemia	S-Disease
center	O
Peshawar	O
KPK	O
Donors	O
were	O
physically	O
healthy	O
and	O
fit	O
for	O
donation	O
Donors	O
with	O
physical	O
disabilities	O
and	O
or	O
having	O
co	O
morbid	O
conditions	O
were	O
excluded	O
from	O
the	O
report	O
All	O
the	O
samples	O
were	O
screened	O
for	O
 anti-HIV	S-Medication
anti-HCV	S-Medication
HBsAg,	S-Protien
Syphilis	S-Disease
Malarial 	B-Organism
Parasite	I-Organism
via	O
ELISA	O
kit	O
and	O
Immune	O
Chromatographic	O
Technique	O
ICT	O
respectively	O
A	O
total	O
of	O
6311	O
blood	O
donations	O
were	O
evaluated	O
The	O
majority	O
of	O
the	O
donations	O
92	O
were	O
from	O
VNRBD	O
voluntary	O
non	O
remunerated	O
blood	O
donation	O
while	O
only	O
8	O
came	O
from	O
replacement	O
donors	O
Amongst	O
6311	O
blood	O
donations	O
1	O
50	O
n	O
95	O
were	O
infected	O
at	O
least	O
with	O
one	O
pathogen	S-Organism
HBV	O
positive	O
cases	O
were	O
0	O
855	O
n	O
54	O
HCV	O
positive	O
cases	O
were	O
0	O
316	O
n	O
20	O
syphilis 	S-Disease
positive	O
were	O
0	O
30	O
n	O
19	O
and	O
MP	O
positive	O
cases	O
were	O
only	O
0	O
031	O
n	O
2	O
HBV	O
HCV	O
syphilis 	S-Disease
malaria	S-Disease
infections	O
rates	O
were	O
found	O
to	O
be	O
low	O
as	O
compared	O
to	O
the	O
previous	O
data	O
published	O
while	O
no	O
case	O
was	O
reported	O
for	O
HIV	O
The	O
study	O
also	O
revealed	O
the	O
distribution	O
pattern	O
of	O
the	O
aforementioned	O
pathogens	O
in	O
blood	O
groups	O
and	O
the	O
Rh	O
type	O
system	O
of	O
the	O
reactive	O
samples	O
nThe	O
lower	O
reported	O
in	O
our	O
study	O
indicates	O
the	O
awareness	O
among	O
the	O
people	O
of	O
Peshawar	O
about	O
TTIs	O
and	O
their	O
precautions	O
The	O
prevalence	O
rate	O
that	O
we	O
are	O
reporting	O
is	O
less	O
than	O
previously	O
published	O
articles	O
in	O
the	O
same	O
domain	O
Domesticated	B-Organism
animals	I-Organism
play	O
a	O
role	O
in	O
maintaining	O
residual	O
transmission	O
of	O
Plasmodium	B-Organism
parasites 	I-Organism
humans	S-Organism
by	O
offering	O
alternative	O
blood 	S_Anatomical_Substances
meal	O
sources	O
for	O
malaria 	S-Disease
vectors	O
to	O
survive	O
on	O
However	O
the	O
blood	S_Anatomical_Substances
 animals	S-Organism
treated	O
with	O
veterinary	O
formulations	O
of	O
the	O
anti-helminthic	B-Medication
drug	I-Medication
ivermectin	S-Medication
can	O
have	O
an	O
insecticidal	O
effect	O
on	O
adult	O
malaria vector	B-Organism
mosquitoes	I-Organism
This	O
study	O
therefore	O
assessed	O
the	O
effects	O
of	O
treating	O
cattle	O
with	O
long	O
acting	O
injectable	O
formulations	O
of	O
ivermectin	S-Medication
on	O
the	O
survival	O
of	O
an	O
important	O
 malaria vector	B-Organism
species	O
to	O
determine	O
whether	O
it	O
has	O
potential	O
as	O
a	O
complementary	O
vector	O
control	O
measure	O
Eight	O
head	O
of	O
a	O
local	O
breed	O
of	O
cattle	O
were	O
randomly	O
assigned	O
to	O
either	O
one	O
of	O
two	O
treatment	O
arms	O
2	O
2	O
cattle	O
injected	O
with	O
one	O
of	O
two	O
long	O
acting	O
formulations	O
of	O
 ivermectin	S-Medication
with	O
the	O
BEPO	O
Both	O
formulations	O
released	O
mosquitocidal	O
concentrations	O
of	O
ivermectin	S-Medication
until	O
210	O
days	O
post	O
treatment	O
hazard	O
ratio	O
1	O
The	O
treatments	O
significantly	O
reduced	O
 mosquito	S-Organism
survival	O
with	O
average	O
median	O
survival	O
time	O
of	O
4	O
5	O
days	O
post	O
feeding	O
The	O
lethal	O
concentrations	O
to	O
kill	O
50	O
of	O
the	O
Anopheles 	S-Organism
LC	O
nThis	O
long	O
lasting	O
formulation	O
of	O
ivermectin	S-Medication
zoophagic	B-Organism
mosquitoes	I-Organism
that	O
are	O
responsible	O
at	O
least	O
in	O
part	O
for	O
residual	O
malaria	S-Disease
injected	O
in	O
cattle	O
could	O
complement	O
insecticide	O
treated	O
nets	O
by	O
suppressing	O
field	O
populations	O
of	O
transmission	O
The	O
impact	O
of	O
this	O
approach	O
will	O
of	O
course	O
depend	O
on	O
the	O
field	O
epidemiological	O
context	O
Complementary	O
studies	O
will	O
be	O
necessary	O
to	O
characterize	O
ivermectin	S-Medication
withdrawal	O
times	O
and	O
potential	O
environmental	O
toxicity	O
Spiroindolone	S-Medication
pyrazoleamide	S-Medication
antimalarial 	B-Chemical_Substance
compounds 	I-Chemical_Substance
Plasmodium falciparum 	B-Protien
P-type ATPase	I-Protien
PfATP4	S-Protien
and	O
induce	O
disruption	O
of	O
and	O
targe	O
intracellular	O
Na	O
A	O
genetically	O
engineered	O
P. falciparum	B-Organism
Dd2 strain 	I-Organism
Sublethal	O
treatment	O
with	O
PA21A092 	S-Medication
caused	O
significant	O
p	O
0	O
001	O
alterations	O
in	O
the	O
abundances	O
of	O
91	O
Plasmodium 	B-Organism
gene	O
transcripts	O
whereas	O
only	O
21	O
transcripts	O
were	O
significantly	O
altered	O
due	O
to	O
sublethal	O
treatment	O
with	O
KAE609	S-Medication
In	O
the	O
metabolomic	O
data	O
a	O
substantial	O
alteration	O
fourfold	O
in	O
the	O
abundances	O
of	O
carbohydrate	O
metabolites	O
in	O
the	O
presence	O
of	O
either	O
compound	O
was	O
found	O
The	O
estimated	O
rates	O
of	O
macromolecule	O
syntheses	O
between	O
the	O
two	O
antimalarial	O
treated	O
conditions	O
were	O
also	O
comparable	O
except	O
for	O
the	O
rate	O
of	O
lipid	O
synthesis	O
A	O
closer	O
examination	O
of	O
parasite	O
metabolism	O
in	O
the	O
presence	O
of	O
either	O
compound	O
indicated	O
statistically	O
significant	O
differences	O
in	O
enzymatic	O
activities	O
associated	O
with	O
synthesis	O
of	O
phosphatidylcholine	S-Chemical_Substance
phosphatidylserine	S-Chemical_Substance
 phosphatidylinositol	S-Chemical_Substance
malaria parasites	B-Organism
 protein kinases	B-Protien
The	O
results	O
of	O
this	O
study	O
suggest	O
that	O
via	O
phospholipid	O
dependent	O
signalling	O
in	O
response	O
to	O
the	O
ionic	O
perturbation	O
induced	O
by	O
the	O
Na	O
Malaria 	S-Disease
continues	O
to	O
be	O
a	O
global	O
problem	O
due	O
to	O
the	O
limited	O
efficacy	O
of	O
current	O
drugs	O
and	O
the	O
natural	O
products	O
are	O
a	O
potential	O
source	O
for	O
discovering	O
new	O
antimalarial	O
agents	O
Therefore	O
the	O
aims	O
of	O
this	O
study	O
were	O
to	O
investigate	O
phytochemical	O
properties	O
cytotoxic	O
effect	O
antioxidant	O
and	O
antiplasmodial	O
activities	O
of	O
Sonchus	B-Organism
 arvensis	I-Organism
L. leaf	E-Organism
extracts	O
both	O
in	O
vitro	O
and	O
in	O
vivo	O
The	O
extracts	O
from	O
 S. arvensis	B-Organism
